	Datetime	SO4_ACSM	NO3_ACSM	NH4_ACSM	Chl_ACSM	OA_ACSM	BC	BCff	BCbb	HOA	SFOA1	SFOA2	OOA
0	2022-09-01 00:00:00						0.4309698782312923	0.40766037803480876	0.023309500196483483				
1	2022-09-01 01:00:00						0.4765369149659864	0.4447077027154081	0.03182921225057827				
2	2022-09-01 02:00:00						0.3062658863945577	0.27801319832308596	0.028252688071471768				
3	2022-09-01 03:00:00						0.3558044462585033	0.32607649821510815	0.029727948043395153				
4	2022-09-01 04:00:00						0.5276714217687074	0.5145660567590192	0.0131053650096882				
5	2022-09-01 05:00:00						1.0804377333333335	1.0917967212767594	-0.0113589879434259				
6	2022-09-01 06:00:00						2.0881039551020413	2.153950747659926	-0.06584679255788482				
7	2022-09-01 07:00:00						2.6008156673469394	2.6352880398636187	-0.034472372516679416				
8	2022-09-01 08:00:00						2.569639669387754	2.5660188316581416	0.003620837729612416				
9	2022-09-01 09:00:00						2.7409200666990596	2.735553659480384	0.005366407218675851				
10	2022-09-01 10:00:00						2.9265264244897957	2.973457143007058	-0.046930718517262014				
11	2022-09-01 11:00:00						1.9540535843537417	1.9642840640308765	-0.010230479677134634				
12	2022-09-01 12:00:00						2.465022595918367	2.4289012459765567	0.03612134994181062				
13	2022-09-01 13:00:00						3.01874051377551	3.000161578500768	0.018578935274741568				
14	2022-09-01 14:00:00						1.8881703265306122	1.8716710387542257	0.016499287776386533				
15	2022-09-01 15:00:00						1.8521422829931975	1.871206938886114	-0.0190646558929166				
16	2022-09-01 16:00:00						1.629094940136054	1.686655010587162	-0.05756007045110794				
17	2022-09-01 17:00:00						1.5589099632653058	1.5738006170069756	-0.014890653741669632				
18	2022-09-01 18:00:00						1.6943544945578235	1.7180810953555967	-0.023726600797773386				
19	2022-09-01 19:00:00						1.48087366122449	1.5001329766698739	-0.01925931544538435				
20	2022-09-01 20:00:00						1.1981892666666667	1.2097595360417646	-0.011570269375097786				
21	2022-09-01 21:00:00						0.5250390265306121	0.5264032582735084	-0.0013642317428962999				
22	2022-09-01 22:00:00						0.26444107006802703	0.2566824388906746	0.007758631177352401				
23	2022-09-01 23:00:00						0.3235644836734694	0.3320631307999969	-0.008498647126527448				
24	2022-09-02 00:00:00						0.15906271156462573	0.1535598489598173	0.005502862604808398				
25	2022-09-02 01:00:00						0.16643708707482976	0.15989545781957845	0.0065416292552512995				
26	2022-09-02 02:00:00						0.19146777210884336	0.1772310817914684	0.014236690317374965				
27	2022-09-02 03:00:00						0.2512974380952379	0.24396362638866886	0.007333811706569066				
28	2022-09-02 04:00:00						0.6560626013605444	0.6701297515012925	-0.014067150140748066				
29	2022-09-02 05:00:00						1.4324540986394565	1.4754415441410187	-0.04298744550156245				
30	2022-09-02 06:00:00						2.0149380428571426	2.049993468244184	-0.03505542538704163				
31	2022-09-02 07:00:00						1.854490342857143	1.904874450395824	-0.05038410753868081				
32	2022-09-02 08:00:00						1.6200053802721082	1.6240577160121055	-0.004052335739997199				
33	2022-09-02 09:00:00						1.2281086857142858	1.225363223326972	0.002745462387313533				
34	2022-09-02 10:00:00						1.5920176073469385	1.5852909591751485	0.00672664817178986				
35	2022-09-02 11:00:00						0.9294189612244899	0.9088005013576953	0.02061845986679443				
36	2022-09-02 12:00:00						1.4745632503401358	1.5275349196420258	-0.05297166930188996				
37	2022-09-02 13:00:00						1.1859811897959183	1.241934891923276	-0.05595370212735762				
38	2022-09-02 14:00:00						1.9190986775510204	1.9928419568362588	-0.07374327928523862				
39	2022-09-02 15:00:00						2.109750131972789	2.1180384973978708	-0.008288365425081634				
40	2022-09-02 16:00:00						0.9175227360544218	0.9314389743820123	-0.013916238327590367				
41	2022-09-02 17:00:00						1.6749371401360538	1.466616256104963	0.20832088403109106				
42	2022-09-02 18:00:00						1.519732829024943	1.4893507157939434	0.03038211323099947				
43	2022-09-02 19:00:00						1.2808666557823123	1.205073701164052	0.07579295461826015				
44	2022-09-02 20:00:00						1.399471195238096	1.3832181036032651	0.016253091634830585				
45	2022-09-02 21:00:00						1.6816878122448982	1.7199518108684	-0.038263998623501834				
46	2022-09-02 22:00:00						1.2601468619047616	1.2424466303326756	0.01770023157208603				
47	2022-09-02 23:00:00						0.9183390537414965	0.8807809986045255	0.037558055136970865				
48	2022-09-03 00:00:00						1.1314254863945579	1.1221651627315328	0.009260323663024867				
49	2022-09-03 01:00:00						0.864810626530612	0.8502605922744216	0.0145500342561904				
50	2022-09-03 02:00:00						0.8891625755102038	0.8650522310118346	0.024110344498369313				
51	2022-09-03 03:00:00						0.8629242294784579	0.827926579786404	0.03499764969205385				
52	2022-09-03 04:00:00						1.2305851551020413	1.1881437602229727	0.042441394879068554				
53	2022-09-03 05:00:00						1.2961015285714288	1.2657355893931495	0.03036593917827922				
54	2022-09-03 06:00:00						1.690538897278911	1.6955813209844672	-0.005042423705555933				
55	2022-09-03 07:00:00						1.9504030850340135	1.9625750052425612	-0.012171920208547534				
56	2022-09-03 08:00:00						1.7528083442176865	1.7882056661224797	-0.035397321904793264				
57	2022-09-03 09:00:00						1.7262092285714281	1.7490541006448677	-0.022844872073439697				
58	2022-09-03 10:00:00						0.8972899374797539	0.9050893444233017	-0.007799406943547867				
59	2022-09-03 11:00:00						1.1385797312925166	1.130334775316608	0.008244955975908618				
60	2022-09-03 12:00:00						0.9141749163265301	0.9042834573156916	0.009891459010838434				
61	2022-09-03 13:00:00						0.9903217639455777	0.9889770796819946	0.0013446842635831495				
62	2022-09-03 14:00:00						1.2587435292517002	1.2995779325747903	-0.04083440332308997				
