Datetime_end_utc	SO2_BJE	SO2_VIJ	CO_BJE	CO_VIJ	O3_BJE	NO_BJE	NO2_BJE	NOx_BJE	NO_VIJ	NO2_VIJ	NOx_VIJ	PM10_BJE	PM10_VIJ	PM25_BJE
2022-01-01 01:00:00	7.854300022	6.550000191	0.928300023	1.620000005	18.53280067	35.98669815	3.631910086	39.61869812	15.72999954	17.43000031	33.16999817	61.71699905	25.70730019	58.48400116
2022-01-01 02:00:00	7.770400047	15.06999969	0.980180025	3.829999924	21.27589989	39.43090057	3.198980093	42.62990189	151.9799957	36.59999847	188.5800018	120.2460022	69.98500061	115.8519974
2022-01-01 03:00:00	8.078700066	12.65999985	1.21333003	3.599999905	24.68079948	56.31000137	3.423399925	59.73300171	131.3300018	30.76000023	162.0899963	233.1399994	218.3829956	225.5390015
2022-01-01 04:00:00	8.612199783	8.350000381	1.702110052	3.210000038	28.65920067	87.30200195	4.226930141	91.52899933	107.9800034	27.30999947	135.2799988	181.0460052	207.5440063	177.470993
2022-01-01 05:00:00	8.842599869	6.090000153	1.910560012	2.950000048	28.70840073	99.52700043	4.140180111	103.6669998	95.30000305	24.75	120.0500031	84.13500214	165.1089935	82.13899994
2022-01-01 06:00:00	8.74849987	5.650000095	1.775939941	2.630000114	25.31520081	91.37000275	3.701679945	95.0719986	80.16000366	24.67000008	104.8399963	108.2519989	140.6820068	107.1520004
2022-01-01 07:00:00	8.541099548	4.730000019	1.661659956	2.25	23.27249908	83.73600006	3.456830025	87.19300079	55.29000092	21.67000008	76.95999908	99.09799957	111.2870026	98.28099823
2022-01-01 08:00:00	8.574099541	3.74000001	1.626109958	1.929999948	23.73430061	80.04699707	3.55498004	83.60199738	38.00999832	17.76000023	55.77000046	66.35500336	87.76699829	65.58000183
2022-01-01 09:00:00	8.366299629	3.859999895	1.47784996	1.889999986	22.16259956	72.65499878	3.587349892	76.24199677	39.00999832	20.26000023	59.27000046	64.29299927	59.76900101	63.33000183
2022-01-01 10:00:00	8.139100075	5.340000153	1.345100045	1.970000029	20.06679916	66.27500153	3.730600119	70.00499725	41.61000061	26.13999939	67.76000214	71.18399811	58.1570015	69.5019989
2022-01-01 11:00:00	8.245100021	5.760000229	1.266549945	1.879999995	18.66939926	64.98000336	4.822470188	69.80200195	44.27999878	35.72000122	80.01000214	72.08000183	72.07700348	70.38600159
2022-01-01 12:00:00	8.270899773	8.069999695	1.229930043	1.99000001	19.18260002	64.54799652	6.135099888	70.68299866	34.70999908	39.84999847	74.55999756	89.83499908	73.83499908	87.68599701
2022-01-01 13:00:00	8.355999947	13.07999992	1.282199979	2.190000057	21.43989944	65.69400024	7.635200024	73.32900238	43.31000137	52.61999893	95.93000031	113.1760025	85.85099792	109.427002
2022-01-01 14:00:00	8.527999878	17.06999969	1.317770004	2.329999924	20.72340012	65.24099731	9.920100212	75.16100311	52.09000015	64.16999817	116.2600021	134.6260071	109.697998	129.098999
2022-01-01 15:00:00	8.538700104	22.13999939	1.38894999	2.630000114	21.61260033	66.46399689	11.82900047	78.29199982	55.38999939	79.59999847	134.9900055	159.345993	131.8509979	152.2980042
2022-01-01 16:00:00	8.458900452	20.72999954	1.501360059	2.890000105	23.08180046	68.83499908	13.79979992	82.63500214	59.75	83.43000031	143.1799927	193.1390076	155.1560059	185.0930023
2022-01-01 17:00:00	8.462800026	11.60999966	1.637089968	2.839999914	23.33810043	72.84799957	15.94610023	88.79399872	90.19999695	72.30000305	162.5099945	212.9069977	168.1499939	202.5619965
2022-01-01 18:00:00	8.52159977	12.43000031	1.784289956	3.309999943	23.78860092	82.25700378	14.82820034	97.08499908	134.6900024	75.69000244	210.3800049	256.2000122	159.9629974	243.9759979
2022-01-01 19:00:00	8.814800262	16.17000008	1.986029983	3.599999905	25.13750076	99.04599762	13.34350014	112.3889999	151.4400024	74.87000275	226.3099976	284.5620117	184.5769958	272.4320068
2022-01-01 20:00:00	9.301400185	20.20000076	2.237859964	3.970000029	27.0965004	118.1380005	13.22539997	131.3630066	162.4100037	72.11000061	234.5200043	297.4590149	204.4149933	288.1090088
2022-01-01 21:00:00	9.854299545	24.47999954	2.524529934	4.190000057	28.86639977	134.9559937	13.94699955	148.9029999	169.0500031	68.23000336	237.2799988	307.9070129	221.8509979	298.1300049
2022-01-01 22:00:00	10.12199974	24.68000031	2.794670105	4.260000229	30.37199974	150.9530029	14.03479958	164.9880066	176.3200073	68.41000366	244.7200012	311.7399902	220.0769958	302.3330078
2022-01-01 23:00:00	10.39970016	24.63999939	3.020780087	4.25	31.25790024	163.7559967	13.88860035	177.6439972	169.1000061	62.06999969	231.1699982	299.2950134	220.6849976	290.7349854
2022-01-02 00:00:00	10.66819954	19.67000008	3.183840036	4.400000095	31.4503994	171.7189941	13.47340012	185.1929932	170.8200073	54.02999878	224.8399963	303.3569946	217.0	294.2109985
2022-01-02 01:00:00	10.62969971	11.80000019	3.297499895	4.190000057	31.64150047	176.1029968	13.01270008	189.1159973	161.25	41.15000153	202.3999939	298.9609985	216.253006	289.506012
2022-01-02 02:00:00	10.7027998	8.81000042	3.404930115	3.849999905	31.23830032	181.9859924	12.08160019	194.0670013	138.0500031	31.67000008	169.7200012	298.480011	204.3950043	289.697998
2022-01-02 03:00:00	10.95219994	10.80000019	3.466289997	4.380000114	31.15480042	178.3070068	11.30160046	189.6089935	126.4499969	39.91999817	166.3699951	261.7460022	173.772995	259.4649963
2022-01-02 04:00:00	10.58990002	8.840000153	3.432980061	4.019999981	29.92510033	166.4880066	9.919799805	176.4080048	114.5500031	34.04000092	148.5899963	215.1999969	193.0359955	213.7420044
2022-01-02 05:00:00	10.41829967	6.650000095	3.260550022	3.140000105	28.02820015	150.8849945	8.39260006	159.2779999	77.41000366	26.34000015	103.7399979	158.9819946	165.9140015	157.5460052
2022-01-02 06:00:00	10.11159992	5.389999866	2.941590071	2.630000114	25.55809975	129.4880066	7.525700092	137.0140076	55.86999893	24.44000053	80.31999969	110.7939987	115.6920013	109.4520035
2022-01-02 07:00:00	9.609600067	4.809999943	2.676379919	2.49000001	23.57040024	114.2919998	6.615499973	120.9069977	49.91999817	23.20000076	73.12000275	121.3420029	86.3789978	120.3700027
2022-01-02 08:00:00	9.429599762	4.070000172	2.40625	1.970000029	22.05669975	104.0289993	5.941699982	109.9710007	34.91999817	21.05999947	55.97999954	74.77500153	77.45700073	73.54199982
2022-01-02 09:00:00	9.256899834	4.550000191	2.145509958	2.450000048	21.16970062	94.3730011	6.136899948	100.5100021	56.81999969	28.85000038	85.66999817	83.48300171	60.1780014	82.13400269
2022-01-02 10:00:00	8.701199532	5.5	1.937340021	2.819999933	20.46509933	81.40899658	11.17160034	92.58100128	62.11000061	43.25999832	105.3700027	97.99199677	76.19999695	96.73999786
2022-01-02 11:00:00	8.625699997	7.460000038	1.940430045	2.75999999	20.44370079	75.67500305	17.44759941	93.1230011	59.38000107	52.22999954	111.6100006	115.4250031	102.2320023	113.9660034
2022-01-02 12:00:00	8.475500107	9.68999958	1.989529967	2.730000019	23.68160057	72.95500183	21.9178009	94.87200165	49.09000015	61.15000153	110.2399979	125.0790024	105.9120026	122.6169968
2022-01-02 13:00:00	8.494600296	14.57999992	1.996359944	2.920000076	22.63330078	69.35399628	27.11219978	96.46600342	51.97999954	73.30000305	125.2900009	156.6000061	118.5709991	153.7200012
2022-01-02 14:00:00	8.456399918	16.43000031	2.056230068	3.089999914	22.89170074	66.45300293	35.5033989	101.9570007	63.63999939	89.45999908	153.0899963	167.6089935	139.1620026	162.5350037
2022-01-02 15:00:00	8.310299873	17.26000023	2.084379911	3.190000057	22.5583992	67.73400116	37.6556015	105.3899994	57.77000046	97.01999664	154.7899933	183.121994	166.3139954	179.0659943
2022-01-02 16:00:00	8.236000061	16.47999954	2.194220066	3.390000105	23.3526001	65.38300323	39.89960098	105.2829971	71.91000366	107.2699966	179.1799927	221.3220062	171.4880066	214.3339996
2022-01-02 17:00:00	8.320199966	10.94999981	2.342509985	3.420000076	24.42650032	76.3010025	39.12979889	115.4300003	93.30000305	93.97000122	187.2700043	242.0019989	190.223999	235.0350037
2022-01-02 18:00:00	8.47630024	11.05000019	2.439229965	3.849999905	25.01919937	83.50499725	33.27009964	116.7750015	110.6600037	100.2300034	210.8899994	223.5599976	196.0630035	220.7350006
2022-01-02 19:00:00	8.270999908	11.17000008	2.501230001	3.980000019	25.13969994	87.85500336	25.36079979	113.2160034	116.4499969	91.31999969	207.7599945	229.0130005	230.5820007	226.9320068
2022-01-02 20:00:00	8.523200035	10.47999954	2.609649897	3.920000076	25.49309921	93.0490036	20.91049957	113.9589996	115.8099976	81.80000305	197.6199951	231.3029938	212.348999	229.2630005
2022-01-02 21:00:00	8.724200249	9.369999886	2.721849918	3.910000086	26.1840992	100.1289978	18.12929916	118.2590027	108.5500031	72.83999634	181.3800049	200.8159943	192.076004	199.0910034
2022-01-02 22:00:00	8.597499847	9.25	2.740669966	3.950000048	25.98609924	103.8180008	15.62110043	119.439003	122.2799988	70.66000366	192.9400024	176.9089966	179.8829956	175.4609985
2022-01-02 23:00:00	8.824700356	8.630000114	2.72281003	3.630000114	25.34429932	109.0130005	13.82330036	122.8359985	111.8499985	62.93999863	174.7899933	150.5429993	164.7440033	148.5050049
2022-01-03 00:00:00	14.20940018	7.71999979	2.776940107	3.279999971	23.30599976	130.4819946	13.73499966	144.2169952	86.91999817	52.36999893	139.2799988	138.6260071	148.4299927	137.2230072
2022-01-03 01:00:00	11.9598999	7.480000019	2.651139975	3.180000067	22.72050095	127.4079971	13.1257	140.5339966	84.34999847	50.11999893	134.4700012	119.7129974	129.447998	118.5329971
2022-01-03 02:00:00	12.50300026	6.769999981	2.51925993	2.99000001	21.60899925	124.1060028	12.10809994	136.2140045	78.05999756	44.95999908	123.0199966	86.18399811	121.6589966	84.04000092
2022-01-03 03:00:00	12.16810036	6.079999924	2.268709898	2.859999895	20.46409988	109.5490036	10.37930012	119.9280014	67.37000275	43.31000137	110.6800003	88.26799774	103.5110016	87.10299683
2022-01-03 04:00:00	11.38319969	5.349999905	2.086339951	2.75999999	19.66990089	100.0469971	9.349200249	109.3960037	58.36000061	38.63999939	97.0	72.11199951	84.84200287	70.27999878
2022-01-03 05:00:00	11.09560013	4.829999924	1.861019969	2.710000038	18.78109932	87.0530014	8.155200005	95.20800018	58.29999924	36.84000015	95.13999939	44.10559845	82.36799622	42.17110062
2022-01-03 06:00:00	11.54609966	4.539999962	1.546049953	2.720000029	17.17090034	74.64399719	7.762599945	82.40699768	58.15999985	36.54000092	94.69999695	43.56959915	74.53700256	41.71469879
2022-01-03 07:00:00	16.24790001	4.679999828	1.407770038	2.819999933	15.96179962	75.41600037	8.572699547	83.98799896	69.98999786	38.16999817	108.1600037	32.45880127	69.07499695	30.78219986
2022-01-03 08:00:00	18.75799942	4.949999809	1.386430025	2.930000067	15.60249996	83.04000092	10.60309982	93.64299774	87.98999786	41.20000076	129.1900024	48.46720123	69.92299652	45.71519852
2022-01-03 09:00:00	19.10890007	5.429999828	1.554800034	2.960000038	19.34989929	92.14800262	12.60099983	104.7490005	102.5299988	47.15000153	149.6699982	64.95700073	69.47100067	62.20800018
2022-01-03 10:00:00	19.97940063	8.260000229	1.908280015	3.170000076	25.31369972	111.2860031	13.08479977	124.3710022	127.7600021	60.40000153	188.1600037	89.02799988	76.10500336	85.11599731
2022-01-03 11:00:00	17.74510002	20.13999939	1.97104001	3.109999895	26.00799942	112.3960037	11.57330036	123.9690018	124.2399979	75.98999786	200.2299957	99.48000336	90.49900055	94.2480011
2022-01-03 12:00:00	19.12700081	25.31999969	2.056839943	3.099999905	23.95969963	125.3349991	14.53139973	139.8659973	106.7300034	90.12999725	196.8600006	140.8040009	108.9909973	134.5480042
2022-01-03 13:00:00	16.9538002	28.42000008	2.134340048	2.869999886	27.04290009	125.8130035	15.51290035	141.326004	72.52999878	97.26000214	169.7899933	111.2089996	122.0800018	104.7819977
2022-01-03 14:00:00	16.3416996	26.53000069	2.167289972	3.029999971	27.45829964	125.8820038	15.77579975	141.6580048	100.5	114.8700027	215.3699951	181.5189972	137.1210022	170.9600067
2022-01-03 15:00:00	14.79500008	23.79999924	2.225120068	2.25999999	28.54520035	124.939003	16.45700073	141.3959961	61.40999985	91.33999634	152.75	58.07099915	157.2610016	53.53499985
2022-01-03 16:00:00	11.93379974	20.73999977	2.037709951	2.079999924	25.2723999	106.9110031	13.96020031	120.8720016	82.70999908	79.04000092	161.7599945	47.89390182	99.64399719	42.77590179
2022-01-03 17:00:00	10.85569954	15.98999977	1.726230025	1.570000052	22.91620064	87.05899811	11.53030014	98.58899689	33.27999878	55.22000122	88.5	115.6529999	70.06199646	106.197998
2022-01-03 18:00:00	10.54269981	11.02999973	1.652510047	1.169999957	23.62070084	84.67199707	12.08180046	96.7539978	13.60000038	38.54999924	52.15000153	102.2699966	44.13869858	96.36100006
2022-01-03 19:00:00	10.00479984	9.899999619	1.675420046	1.100000024	23.42679977	82.86100006	11.94810009	94.80899811	7.699999809	28.73999977	36.43999863	110.4079971	20.45999908	105.9369965
2022-01-03 20:00:00	9.604499817	10.07999992	1.684290051	1.129999995	25.42550087	70.09400177	10.58860016	80.68199921	4.690000057	21.70999908	26.39999962	70.91899872	13.60719967	68.5490036
2022-01-03 21:00:00	9.288200378	8.31000042	1.569450021	1.25	24.19499969	58.00099945	9.06000042	67.06099701	3.99000001	22.43000031	26.42000008	83.67900085	9.549699783	81.19400024
2022-01-03 22:00:00	8.742099762	7.880000114	1.471789956	1.340000033	23.16259956	52.23300171	8.686800003	60.91999817	4.349999905	21.03000069	25.37999916	56.66600037	17.23579979	54.60200119
2022-01-03 23:00:00	8.494999886	6.159999847	1.369650006	1.340000033	24.24830055	47.87490082	8.387000084	56.26200104	3.480000019	18.12999916	21.61000061	47.5021019	31.53689957	45.70510101
2022-01-04 00:00:00	8.490599632	5.179999828	1.205880046	1.379999995	21.61529922	42.42580032	7.331200123	49.75699997	2.609999895	16.30999947	18.92000008	45.51150131	26.23550034	43.48329926
2022-01-04 01:00:00	8.154600143	4.420000076	1.097740054	1.340000033	19.9090004	39.40890121	5.843800068	45.25270081	2.059999943	13.84000015	15.90999985	43.38059998	29.23660088	42.11500168
2022-01-04 02:00:00	8.100600243	3.910000086	1.026489973	1.24000001	19.02370071	37.82960129	5.304999828	43.13470078	1.710000038	9.550000191	11.25	36.06520081	31.36879921	34.6631012
2022-01-04 03:00:00	7.985000134	3.49000001	0.917349994	1.149999976	18.04980087	35.15729904	4.773139954	39.93040085	1.659999967	6.260000229	7.920000076	32.36199951	23.76840019	31.04369926
2022-01-04 04:00:00	7.80189991	3.25999999	0.825110018	1.100000024	16.93280029	33.88090134	3.787630081	37.66849899	1.580000043	5.400000095	6.980000019	32.00080109	20.85110092	30.87389946
2022-01-04 05:00:00	7.784800053	3.369999886	0.732140005	1.129999995	16.06220055	31.54820061	3.667989969	35.21630096	2.049999952	7.949999809	10.0	23.47200012	19.07719994	22.18849945
2022-01-04 06:00:00	7.761700153	3.180000067	0.677450001	1.0	15.40270042	32.4219017	2.845370054	35.26720047	2.609999895	5.139999866	7.75	22.40270042	19.45030022	20.85309982
2022-01-04 07:00:00	14.17850018	3.470000029	0.788219988	1.029999971	14.83360004	55.06299973	4.592480183	59.65499878	5.53000021	10.35000038	15.88000011	26.01250076	13.3927002	24.33670044
2022-01-04 08:00:00	17.89480019	3.809999943	0.960879982	1.070000052	16.25460052	79.04599762	8.94410038	87.99099731	14.85000038	20.20000076	35.06000137	32.48690033	17.92270088	29.80470085
2022-01-04 09:00:00	9.882499695	8.0	0.816950023	1.789999962	18.41209984	44.68220139	25.54310036	70.22499847	103.2900009	44.45999908	147.75	43.50099945	18.69709969	40.49720001
2022-01-04 10:00:00	15.8987999	14.48999977	1.19994998	3.00999999	18.48010063	91.1309967	20.0897007	111.2210007	220.5299988	80.91999817	301.4400024	111.7409973	43.8594017	101.6169968
2022-01-04 11:00:00	14.00010014	20.09000015	1.50504005	3.00999999	20.33699989	134.8399963	22.89640045	157.7359924	213.8000031	104.3600006	318.1600037	52.43000031	103.9639969	47.59949875
2022-01-04 12:00:00	14.55099964	13.88000011	1.315129995	1.730000019	17.71730042	115.685997	21.84300041	137.529007	53.00999832	69.5	122.5100021	29.20269966	123.435997	25.83200073
2022-01-04 13:00:00	19.31889915	7.590000153	1.260089993	1.00999999	15.39299965	96.90799713	20.24839973	117.1569977	12.5	21.93000031	34.43000031	24.9829998	77.23000336	21.95669937
2022-01-04 14:00:00	17.60169983	5.449999809	0.91456002	0.930000007	15.27820015	57.77399826	20.82159996	78.59500122	7.039999962	13.64000034	20.68000031	10.0302	31.5114994	8.006199837
2022-01-04 15:00:00	16.39249992	5.909999847	0.676119983	0.889999986	14.31690025	39.7655983	19.72920036	59.49499893	4.320000172	9.069999695	13.39000034	7.398200035	13.23139954	5.728300095
2022-01-04 16:00:00	13.20049953	7.230000019	0.519490004	0.910000026	15.13010025	23.80509949	16.1996994	40.00479889	4.619999886	12.47000027	17.10000038	7.511600018	15.68570042	5.899199963
2022-01-04 17:00:00	5.416100025	7.170000076	0.50928998	0.920000017	22.81940079	14.58619976	14.94810009	29.53440094	4.75	13.97000027	18.71999931	7.962200165	11.9211998	6.442100048
2022-01-04 18:00:00	5.270400047	6.960000038	0.529529989	0.899999976	21.80369949	17.80990028	9.253100395	27.06299973	5.849999905	13.65999985	19.51000023	8.757100105	10.61380005	6.784500122
2022-01-04 19:00:00	6.146999836	5.909999847	0.534600019	0.959999979	18.64290047	26.07959938	7.602300167	33.68190002	10.14000034	19.86000061	30.0	8.83769989	6.074500084	7.315000057
2022-01-04 20:00:00	6.185599804	5.099999905	0.505670011	0.879999995	16.5529995	30.94930077	7.036499977	37.9858017	3.720000029	10.89000034	14.61999989	8.559900284	7.231400013	7.249700069
2022-01-04 21:00:00	5.955599785	4.690000057	0.462451994	0.870000005	15.13969994	32.02939987	6.07859993	38.10789871	2.920000076	8.159999847	11.07999992	8.163700104	9.843000412	6.801000118
2022-01-04 22:00:00	5.632599831	4.510000229	0.410319	0.860000014	14.41409969	28.91889954	6.236400127	35.15539932	4.039999962	8.029999733	12.06999969	6.926799774	7.842000008	5.697100163
2022-01-04 23:00:00	5.689799786	4.510000229	0.382894993	0.839999974	13.99709988	28.37129974	6.422399998	34.79370117	3.069999933	5.440000057	8.510000229	7.03219986	6.231800079	5.38380003
2022-01-05 00:00:00	5.643300056	4.53000021	0.370862007	0.829999983	13.98600006	28.5237999	6.724999905	35.24890137	1.919999957	3.170000076	5.090000153	6.636000156	8.847399712	5.319499969
2022-01-05 01:00:00	5.30009985	4.75	0.357748985	0.819999993	14.30550003	25.66710091	7.293799877	32.96089935	1.419999957	1.970000029	3.380000114	6.290100098	6.626699924	4.970119953
2022-01-05 02:00:00	5.179399967	4.650000095	0.334964991	0.819999993	13.95600033	21.66040039	7.032999992	28.69350052	1.039999962	2.019999981	3.059999943	5.051799774	2.078530073	4.267099857
2022-01-05 03:00:00	5.150800228	4.78000021	0.312525004	0.819999993	13.75520039	18.85980034	6.818999767	25.67880058	1.330000043	1.320000052	2.640000105	4.705760002	3.000020027	3.63616991
2022-01-05 04:00:00	5.261600018	4.579999924	0.305097997	0.810000002	13.59710026	18.12000084	6.302199841	24.42219925	1.0	0.949999988	1.950000048	3.874700069	2.922770023	2.774529934
2022-01-05 05:00:00	5.373600006	4.579999924	0.306724995	0.819999993	13.39319992	21.13699913	5.922100067	27.05900002	1.059999943	0.75	1.799999952	3.261600018	1.999979973	2.643440008
2022-01-05 06:00:00	5.456200123	4.590000153	0.303808004	0.829999983	13.34179974	24.54380035	6.065599918	30.6093998	2.369999886	3.150000095	5.519999981	3.013360023	1.999979973	2.403779984
2022-01-05 07:00:00	11.58580017	4.760000229	0.412151992	0.879999995	13.36550045	52.88999939	9.434599876	62.32500076	16.94000053	16.21999931	33.15999985	3.170909882	2.157069921	2.217989922
2022-01-05 08:00:00	15.47140026	4.809999943	0.540139973	0.949999988	13.78050041	68.29499817	12.82540035	81.1210022	8.579999924	15.89999962	24.47999954	3.100039959	4.236589909	2.162230015
2022-01-05 09:00:00	19.05590057	4.730000019	0.758140028	0.939999998	13.89019966	69.68000031	15.27180004	84.95200348	11.14000034	17.02000046	28.15999985	4.705790043	7.077199936	3.544640064
2022-01-05 10:00:00	18.08200073	4.619999886	0.717029989	0.879999995	13.60550022	59.90999985	16.05859947	75.96900177	7.329999924	10.52000046	17.85000038	5.896500111	7.851099968	4.683730125
2022-01-05 11:00:00	18.11330032	4.710000038	0.684029996	0.930000007	15.63850021	50.33599854	16.28059959	66.61699677	9.710000038	13.68000031	23.38999939	7.216700077	6.233099937	5.998799801
2022-01-05 12:00:00	17.57789993	4.889999866	0.694010019	0.959999979	15.14080048	50.5890007	11.60459995	62.19400024	12.78999996	18.10000038	30.88999939	6.645800114	9.658200264	4.822249889
2022-01-05 13:00:00	18.36759949	5.139999866	0.727460027	0.920000017	14.11830044	54.20600128	9.792499542	63.99900055	8.31000042	15.84000015	24.14999962	5.751900196	17.45009995	4.305960178
2022-01-05 14:00:00	16.96730042	5.300000191	0.68799001	0.980000019	13.90769958	48.99879837	10.71479988	59.7140007	19.12999916	24.44000053	43.56999969	5.332900047	11.15779972	4.130609989
2022-01-05 15:00:00	16.69569969	5.670000076	0.866940022	0.970000029	24.92709923	45.57960129	13.84990025	59.43000031	22.95999908	29.09000015	52.04999924	6.109099865	13.53919983	4.452250004
2022-01-05 16:00:00	16.44739914	5.210000038	0.858820021	0.970000029	19.40769958	44.63869858	12.26029968	56.89899826	19.82999992	28.25	48.08000183	7.844099998	19.40469933	5.207300186
2022-01-05 17:00:00	14.00370026	5.050000191	0.732200027	0.959999979	25.43650055	36.27050018	16.23310089	52.50400162	16.22999954	26.47999954	42.70999908	7.526199818	12.38580036	5.129300117
2022-01-05 18:00:00	14.67380047	4.639999866	0.599340022	0.939999998	17.83740044	36.10200119	11.59449959	47.69660187	11.48999977	19.68000031	31.17000008	8.766599655	16.84309959	6.523700237
2022-01-05 19:00:00	14.42150021	4.130000114	0.565370023	0.899999976	15.30490017	39.40010071	10.67959976	50.08000183	8.869999886	14.85999966	23.72999954	7.659699917	15.00010014	5.632599831
2022-01-05 20:00:00	14.38969994	4.199999809	0.536000013	0.899999976	14.16129971	41.66030121	11.29179955	52.95199966	9.06000042	15.94999981	25.01000023	6.620999813	14.69139957	5.063899994
2022-01-05 21:00:00	14.56770039	4.099999905	0.534200013	0.879999995	13.84210014	45.68529892	8.06760025	53.75299835	8.020000458	15.22999954	23.23999977	8.399600029	10.92560005	5.996200085
2022-01-05 22:00:00	14.38490009	3.920000076	0.536870003	0.879999995	13.8427	48.31200027	6.393199921	54.70500183	4.429999828	12.85999966	17.29000092	10.01229954	10.22340012	6.634200096
2022-01-05 23:00:00	14.28129959	3.920000076	0.539219975	0.889999986	13.97970009	50.82699966	5.956799984	56.7840004	9.479999542	17.21999931	26.70000076	10.27320004	12.92280006	6.876999855
2022-01-06 00:00:00	14.30669975	3.910000086	0.541729987	0.899999976	13.69460011	52.63899994	6.045400143	58.68399811	2.859999895	13.27999973	16.12999916	11.0163002	11.92150021	6.817200184
2022-01-06 01:00:00	14.19110012	4.179999828	0.542680025	0.889999986	13.68099976	54.84899902	5.55700016	60.40599823	2.5	11.38000011	13.86999989	11.60420036	11.07750034	7.892399788
2022-01-06 02:00:00	14.18949986	3.99000001	0.532970011	0.850000024	13.71959972	53.70100021	6.640699863	60.34199905	1.899999976	4.960000038	6.869999886	10.40190029	12.00010014	6.173900127
2022-01-06 03:00:00	14.34200001	3.670000076	0.532599986	0.819999993	13.56989956	53.67699814	6.237699986	59.91400146	1.049999952	1.429999948	2.470000029	10.70349979	11.9229002	6.25880003
2022-01-06 04:00:00	13.72640038	5.480000019	0.512549996	0.870000005	13.60879993	52.68099976	5.127500057	57.80899811	1.179999948	4.21999979	5.400000095	9.850899696	10.92560005	7.452300072
2022-01-06 05:00:00	13.18809986	6.619999886	0.460198998	0.879999995	13.72700024	43.79999924	5.032999992	48.83309937	1.190000057	4.059999943	5.239999771	5.272299767	9.8458004	4.64151001
2022-01-06 06:00:00	13.72399998	8.340000153	0.468753994	0.870000005	13.43910027	40.81240082	5.165699959	45.97809982	1.279999971	6.510000229	7.800000191	2.198829889	7.627699852	1.903519988
2022-01-06 07:00:00	18.92130089	10.39000034	0.631940007	0.949999988	13.22550011	60.14899826	7.494100094	67.64299774	5.949999809	16.44000053	22.38999939	1.92185998	2.766959906	1.749899983
2022-01-06 08:00:00	23.87779999	10.72999954	0.906279981	1.080000043	13.35750008	90.24099731	10.98330021	101.2249985	10.35000038	32.88000107	43.24000168	4.671000004	0.0	4.447929859
2022-01-06 09:00:00	19.79080009	14.52000046	0.723360002	1.090000033	13.54829979	68.06800079	23.07710075	91.14499664	16.81999969	40.11000061	56.93000031	6.763199806	0.0	6.405499935
2022-01-06 10:00:00	19.4321003	19.88999939	0.991649985	1.159999967	24.35040092	73.1210022	21.60230064	94.72299957	22.46999931	42.68999863	65.15000153	10.29049969	0.0	9.560700417
2022-01-06 11:00:00	18.24959946	22.53000069	0.970350027	1.139999986	18.3484993	62.07600021	16.83950043	78.91600037	15.76000023	38.34999847	54.09999847	13.54399967	0.223315001	12.2592001
2022-01-06 12:00:00	17.02969933	14.56999969	0.817229986	1.149999976	16.78700066	48.52090073	25.08279991	73.60399628	15.88000011	35.40000153	51.27000046	14.59389973	4.09705019	12.97920036
2022-01-06 13:00:00	20.56500053	10.81999969	0.879299998	1.169999957	15.3039999	55.56100082	20.7826004	76.34400177	23.94000053	39.36999893	63.31000137	15.72060013	17.84449959	14.93770027
2022-01-06 14:00:00	16.10740089	16.07999992	0.701650023	1.269999981	14.49160004	34.04880142	28.07589912	62.125	20.97999954	43.18999863	64.16999817	24.25160027	16.53980064	22.88730049
2022-01-06 15:00:00	17.74469948	14.48999977	0.721780002	1.220000029	14.97539997	34.8905983	25.3465004	60.23699951	23.04999924	40.36999893	63.41999817	29.35449982	23.23539925	27.45490074
2022-01-06 16:00:00	16.01749992	16.53000069	1.449499965	1.309999943	32.74440002	51.375	28.51980019	79.89499664	25.30999947	42.08000183	67.40000153	35.90679932	26.39430046	34.21390152
2022-01-06 17:00:00	15.61250019	14.76000023	1.334290028	1.299999952	30.3302002	56.7859993	22.71699905	79.50299835	20.70999908	53.40999985	74.12000275	41.02249908	30.60569954	39.73680115
2022-01-06 18:00:00	14.90180016	17.20999908	1.182610035	1.460000038	22.1583004	59.41699982	14.02709961	73.44400024	34.45000076	55.5	89.94999695	37.14260101	27.08449936	36.40159988
2022-01-06 19:00:00	14.33129978	13.65999985	1.057620049	1.470000029	19.06710052	54.52899933	11.88759995	66.41699982	35.90000153	50.97000122	86.87000275	30.70240021	39.61460114	30.31060028
2022-01-06 20:00:00	14.22410011	11.77000046	0.991970003	1.399999976	17.8621006	50.12400055	10.36410046	60.48799896	13.71000004	46.00999832	59.72000122	36.97259903	34.38280106	36.08110046
2022-01-06 21:00:00	14.33609962	16.51000023	0.961920023	1.419999957	16.6284008	48.13370132	10.26570034	58.40000153	21.26000023	42.43999863	63.70000076	43.05479813	27.54999924	42.00170135
2022-01-06 22:00:00	13.98740005	17.47999954	0.932879984	1.389999986	15.58839989	46.61769867	9.338600159	55.95600128	13.60999966	38.33000183	51.93999863	45.31019974	33.84220123	44.62969971
2022-01-06 23:00:00	13.9059	20.85000038	0.931349993	1.360000014	15.27729988	45.53319931	8.297100067	53.83000183	15.93000031	34.43000031	50.36000061	39.54750061	32.4632988	38.85029984
2022-01-07 00:00:00	13.92860031	21.09000015	0.953679979	1.379999995	15.66419983	46.30849838	7.458300114	53.76699829	9.529999733	29.43000031	38.95999908	48.10540009	37.8512001	47.29769897
